time,ax,ay,az,atotal
2.1641159057617188,-0.04,0.17,-0.34,0.38
2.1746270656585693,-0.04,0.2,-0.25,0.32
2.18408203125,-0.04,0.22,-0.17,0.28
2.194559097290039,-0.05,0.26,-0.16,0.3
2.204881191253662,-0.02,0.29,-0.15,0.32
2.2347331047058105,-0.01,0.32,-0.17,0.36
2.237328052520752,0.01,0.38,-0.2,0.42
2.2398390769958496,0.03,0.39,-0.24,0.45
2.2542600631713867,-0.01,0.43,-0.27,0.5
2.256618022918701,-0.09,0.51,-0.32,0.6
2.2633719444274902,-0.19,0.66,-0.42,0.8
2.2741570472717285,-0.33,0.88,-0.55,1.08
2.2840209007263184,-0.42,1.11,-0.71,1.38
2.2937490940093994,-0.45,1.35,-0.84,1.65
2.3037309646606445,-0.43,1.58,-0.9,1.86
2.333508014678955,-0.31,1.71,-0.78,1.9
2.3359031677246094,-0.09,1.77,-0.48,1.83
2.338027000427246,0.16,1.77,-0.12,1.78
2.3538410663604736,0.33,1.74,0.18,1.78
2.3558921813964844,0.38,1.68,0.38,1.76
2.3628358840942383,0.5,1.65,0.41,1.77
2.3735580444335938,0.66,1.65,0.31,1.8
2.38370418548584,0.87,1.67,-0.02,1.88
2.3928589820861816,0.97,1.79,-0.55,2.1
2.40290904045105,0.88,2.16,-1.05,2.55
2.433253049850464,0.79,2.58,-1.41,3.04
2.43560791015625,0.9,2.78,-1.66,3.36
2.4377501010894775,1.2,2.72,-1.79,3.47
2.442282199859619,1.41,2.55,-1.85,3.45
2.4527430534362793,1.56,2.3,-1.74,3.27
2.4624719619750977,1.65,2.08,-1.52,3.05
2.4728851318359375,1.59,1.88,-1.23,2.75
2.4826300144195557,1.4,1.71,-0.89,2.38
2.4926910400390625,1.2,1.61,-0.6,2.09
2.502354145050049,1.03,1.36,-0.39,1.75
2.531270980834961,0.8,1.12,-0.25,1.39
2.533681869506836,0.46,1.04,-0.14,1.14
2.535738945007324,0.2,0.94,-0.07,0.96
2.5419111251831055,0.04,0.72,-0.04,0.72
2.5518441200256348,-0.15,0.61,-0.17,0.65
2.562000036239624,-0.41,0.6,-0.34,0.8
2.572359085083008,-0.62,0.68,-0.51,1.05
2.5823941230773926,-0.8,0.84,-0.76,1.38
2.5918569564819336,-0.89,1.09,-0.97,1.7
2.601830005645752,-0.83,1.33,-1.16,1.95
2.631542205810547,-0.62,1.47,-1.31,2.06
2.6340410709381104,-0.31,1.62,-1.35,2.13
2.636046886444092,0.0,1.74,-1.32,2.18
2.6412549018859863,0.28,1.89,-1.28,2.29
2.6512551307678223,0.52,2.05,-1.34,2.5
2.6613731384277344,0.69,2.25,-1.45,2.76
2.671971082687378,0.77,2.46,-1.53,2.99
2.6814141273498535,0.86,2.62,-1.5,3.13
2.691865921020508,0.86,2.75,-1.45,3.22
2.7013092041015625,0.9,2.92,-1.5,3.4
2.7300240993499756,1.14,2.97,-1.73,3.62
2.732344150543213,1.43,2.99,-2.05,3.89
2.7346370220184326,1.58,3.01,-2.27,4.08
2.7410778999328613,1.76,2.92,-2.37,4.15
2.750865936279297,2.02,2.73,-2.26,4.07
2.760683059692383,2.16,2.55,-2.14,3.96
2.7712490558624268,2.22,2.26,-1.96,3.72
2.781332015991211,2.48,2.09,-1.15,3.44
2.7908849716186523,2.91,1.67,-0.9,3.47
2.8011910915374756,3.47,1.66,-1.14,4.01
2.8297250270843506,3.6,1.93,-1.71,4.42
2.8321518898010254,3.18,1.68,-2.82,4.57
2.8344709873199463,3.3,1.42,-3.91,5.3
2.840175151824951,3.34,1.58,-4.05,5.48
2.850290060043335,3.1,2.19,-3.41,5.1
2.860365867614746,2.42,2.99,-3.15,4.97
2.8704190254211426,1.78,3.37,-3.08,4.9
2.8805840015411377,1.17,3.21,-1.79,3.85
2.8905930519104004,0.22,3.38,-0.05,3.38
2.900379180908203,-0.66,5.52,-0.33,5.56
2.9295380115509033,-0.41,7.82,1.38,7.95
2.931942939758301,1.92,5.47,3.77,6.91
2.9341349601745605,2.21,4.75,4.06,6.62
2.9398140907287598,1.8,4.77,3.87,6.4
2.953896999359131,2.03,4.21,3.29,5.71
2.9599409103393555,1.28,4.11,2.24,4.85
2.9701390266418457,0.3,3.61,1.53,3.93
2.9802141189575195,-0.92,3.26,0.97,3.52
2.9898149967193604,-2.66,3.79,0.92,4.72
2.9997119903564453,-3.58,4.7,2.2,6.3
3.029292106628418,-3.24,5.49,3.28,7.16
3.031930923461914,-1.84,6.24,3.67,7.46
3.0342679023742676,0.33,6.11,3.15,6.88
3.03957200050354,1.82,5.17,2.38,5.97
3.05246901512146,1.24,4.33,2.21,5.01
3.0598812103271484,-0.6,3.51,3.54,5.02
3.069756031036377,-2.56,2.89,5.62,6.81
3.0795609951019287,-4.08,2.85,7.44,8.95
3.089569091796875,-5.23,3.69,8.55,10.68
3.100036144256592,-5.19,4.56,8.26,10.76
3.127953052520752,-3.08,4.39,6.88,8.72
3.1306610107421875,-0.64,3.91,5.11,6.46
3.1341490745544434,0.64,3.62,4.23,5.6
3.138918876647949,0.44,3.56,4.85,6.03
3.151823043823242,-1.14,3.65,6.13,7.22
3.158919095993042,-2.86,3.58,7.74,8.99
3.1688151359558105,-4.05,3.58,8.92,10.43
3.178989887237549,-4.24,3.3,8.95,10.43
3.1896839141845703,-3.56,2.84,8.01,9.21
3.199571132659912,-2.71,2.88,6.5,7.6
3.2296600341796875,-1.31,2.9,4.63,5.61
3.2321839332580566,0.47,2.9,2.77,4.03
3.234665870666504,1.76,3.09,1.14,3.73
3.238440990447998,2.32,3.45,-0.08,4.15
3.251194953918457,2.29,3.92,-0.94,4.63
3.2584171295166016,2.04,4.11,-1.38,4.79
3.2685399055480957,2.44,3.33,-1.89,4.54
3.2790629863739014,3.36,1.92,-2.65,4.69
3.289201021194458,4.32,0.2,-3.4,5.5
3.298859119415283,4.61,-1.28,-4.04,6.26
3.329319953918457,4.12,-2.04,-4.39,6.35
3.332022190093994,3.46,-2.59,-4.32,6.11
3.3346471786499023,2.55,-3.1,-4.35,5.91
3.3382182121276855,2.01,-3.5,-4.51,6.05
3.3514130115509033,1.86,-4.0,-4.63,6.39
3.357908010482788,1.93,-4.63,-5.0,7.08
3.367948055267334,2.67,-5.36,-5.22,7.94
3.377786159515381,2.43,-4.84,-5.43,7.66
3.388503074645996,1.83,-3.94,-5.41,6.93
3.3987910747528076,2.59,-4.42,-5.34,7.4
3.428865909576416,3.69,-5.66,-5.37,8.63
3.431633949279785,4.16,-6.1,-5.26,9.06
3.4342241287231445,3.81,-5.97,-5.09,8.72
3.437075138092041,3.07,-5.8,-4.76,8.1
3.451356887817383,1.67,-5.12,-4.09,6.76
3.4573709964752197,0.43,-3.87,-3.18,5.02
3.4678049087524414,-0.12,-2.76,-2.34,3.62
3.477510929107666,-0.02,-1.47,-2.01,2.49
3.4871668815612793,0.55,-0.49,-1.83,1.97
3.497749090194702,0.62,1.18,-1.57,2.05
3.5279622077941895,0.23,3.41,-1.34,3.67
3.5306880474090576,0.07,4.77,-1.05,4.88
3.533411979675293,0.11,4.79,-1.03,4.9
3.5366392135620117,-0.43,4.68,-1.13,4.83
3.546825885772705,-1.62,4.66,-0.83,5.0
3.556950092315674,-3.12,4.64,0.04,5.59
3.567209005355835,-4.78,4.99,1.25,7.02
3.577138900756836,-5.65,5.1,2.36,7.96
3.5866241455078125,-5.8,5.3,3.23,8.49
3.5978541374206543,-5.08,5.66,3.47,8.35
3.6263298988342285,-3.6,5.77,2.79,7.35
3.6287589073181152,-2.58,6.11,1.83,6.88
3.6310691833496094,-2.33,6.38,0.69,6.82
3.6362171173095703,-2.49,6.2,-0.77,6.72
3.6462149620056152,-2.81,5.47,-2.38,6.59
3.656291961669922,-3.07,4.53,-3.68,6.59
3.666694164276123,-2.85,3.52,-4.26,6.21
3.676486015319824,-1.94,3.24,-3.61,5.22
3.6861090660095215,-0.73,3.63,-2.9,4.7
3.695965051651001,-1.4,5.93,-1.16,6.2
3.7269039154052734,-1.2,7.01,1.15,7.2
3.729569911956787,-2.5,5.58,4.31,7.48
3.731790065765381,-5.95,5.08,7.57,10.88
3.7367801666259766,-8.7,4.82,10.22,14.26
3.7462148666381836,-9.31,4.43,10.98,15.06
3.7560369968414307,-7.98,4.84,9.8,13.53
3.7668352127075195,-5.16,5.24,7.9,10.79
3.775597095489502,-2.47,5.5,6.32,8.73
3.7858309745788574,-0.04,4.91,4.81,6.87
3.795769214630127,0.8,4.11,3.72,5.6
3.825331211090088,-0.49,4.47,3.53,5.71
3.827903985977173,-1.81,5.42,3.9,6.91
3.830009937286377,-2.03,5.93,4.06,7.46
3.8363680839538574,-1.5,5.62,3.84,6.96
3.8451640605926514,-0.53,4.54,3.63,5.83
3.855025053024292,1.21,2.61,3.13,4.25
3.8651161193847656,3.9,-0.03,2.49,4.62
3.8757801055908203,4.65,-1.87,2.33,5.52
3.8850631713867188,3.31,-2.86,2.58,5.07
3.8956480026245117,1.09,-4.18,2.39,4.93
3.924194097518921,-0.65,-5.21,1.29,5.4
3.926630973815918,-1.57,-5.65,-1.06,5.95
3.928745985031128,-0.47,-5.83,-3.84,6.99
3.939596176147461,-0.2,-5.69,-6.65,8.75
3.944550037384033,1.39,-5.36,-8.39,10.05
3.954975128173828,4.41,-6.34,-8.8,11.7
3.964959144592285,6.9,-7.69,-9.3,13.9
3.974788188934326,8.58,-8.54,-9.37,15.3
3.9848170280456543,8.56,-8.78,-9.05,15.24
3.994709014892578,6.73,-8.27,-6.93,12.71
4.024868011474609,3.82,-6.89,-2.29,8.2
4.027378082275391,4.86,-8.7,-1.93,10.15
4.029496192932129,6.12,-11.35,0.01,12.89
4.036837100982666,6.01,-9.47,1.62,11.33
4.041311025619507,5.96,-5.9,3.45,9.06
4.05158805847168,7.47,-3.48,4.96,9.61
4.061604976654053,7.81,-1.32,5.9,9.87
4.071712017059326,5.76,1.28,6.25,8.59
4.081654071807861,3.19,3.79,5.5,7.4
4.091411113739014,1.69,4.16,3.24,5.53
4.101639032363892,-0.09,2.87,0.31,2.88
4.124129056930542,-3.21,3.38,-0.87,4.74
4.126523017883301,-5.98,4.66,-0.22,7.58
4.130799055099487,-6.91,5.1,1.09,8.65
4.141067028045654,-6.5,4.89,2.58,8.53
4.150732040405273,-5.3,4.44,3.52,7.75
4.1608991622924805,-4.07,3.67,3.46,6.48
4.17120099067688,-4.13,3.3,3.28,6.22
4.18120813369751,-5.38,3.66,3.07,7.19
4.190804958343506,-6.94,4.31,2.24,8.47
4.201068878173828,-8.14,4.87,1.15,9.55
4.224076986312866,-8.57,5.65,0.15,10.26
4.2264180183410645,-7.63,5.41,-0.84,9.39
4.230265140533447,-5.84,4.43,-1.51,7.48
4.240850925445557,-3.63,3.75,-1.33,5.38
4.250246047973633,-1.52,3.71,-0.4,4.02
4.260561943054199,-0.21,3.69,1.18,3.87
4.270535945892334,-0.14,3.09,3.08,4.36
4.280539035797119,-1.63,2.47,5.15,5.93
4.2905778884887695,-4.09,2.15,7.32,8.65
4.300200939178467,-6.06,2.24,8.62,10.77
4.322601079940796,-6.66,2.38,7.98,10.66
4.325001001358032,-6.1,2.09,5.52,8.48
4.329763889312744,-4.33,1.83,2.43,5.29
4.340053081512451,-1.63,0.91,-0.58,1.95
4.349747180938721,0.63,0.6,-2.73,2.86
4.359745025634766,1.71,0.86,-3.71,4.17
4.370146036148071,0.87,2.18,-2.67,3.55
4.380039215087891,-0.41,5.2,-0.29,5.22
4.38972806930542,1.19,5.54,0.91,5.73
4.399846076965332,4.62,1.81,0.31,4.97
4.422774076461792,5.75,-0.59,-0.58,5.8
4.425132989883423,3.78,1.08,-0.74,4.0
4.42923903465271,1.14,4.27,-0.46,4.44
4.439294099807739,0.93,4.03,-1.07,4.27
4.449626922607422,1.1,2.63,-2.23,3.61
4.459645986557007,0.57,1.0,-3.04,3.25
4.469259023666382,0.16,-1.2,-3.65,3.84
4.479171991348267,0.03,-2.86,-3.93,4.86
4.489454030990601,0.24,-3.66,-3.52,5.08
4.499428987503052,0.6,-3.83,-2.53,4.62
4.523513078689575,0.65,-3.65,-1.53,4.01
4.525856971740723,0.56,-3.81,-0.59,3.89
4.528696060180664,1.39,-5.22,0.43,5.41
4.539290904998779,2.22,-6.64,1.22,7.1
4.549136161804199,3.11,-7.65,1.55,8.4
4.5593671798706055,3.65,-7.45,1.49,8.42
4.568964004516602,4.28,-6.38,1.42,7.81
4.579041004180908,5.84,-6.47,1.15,8.79
4.59012508392334,7.4,-7.41,0.49,10.48
4.621645927429199,8.24,-8.09,-0.17,11.54
4.623934984207153,7.75,-8.12,-0.17,11.22
4.6261560916900635,5.96,-7.6,0.52,9.67
4.6392412185668945,3.51,-7.05,1.78,8.07
4.641373157501221,0.7,-5.73,3.32,6.65
4.649701118469238,-2.22,-3.42,4.83,6.32
4.660001993179321,-4.61,-0.96,5.42,7.17
4.6696062088012695,-5.68,0.92,4.17,7.1
4.6798930168151855,-5.48,1.36,1.45,5.82
4.689825057983398,-5.49,2.39,-1.36,6.14
4.7236151695251465,-5.18,4.33,-3.24,7.48
4.725957870483398,-2.93,4.9,-4.21,7.09
4.728223085403442,-1.72,3.92,-5.32,6.82
4.7393879890441895,-1.3,0.56,-5.2,5.38
4.741491079330444,-2.25,-2.02,-4.06,5.06
4.7494330406188965,-4.68,-2.65,-2.34,5.86
4.759238004684448,-7.52,-2.14,-0.39,7.82
4.769412994384766,-8.98,-1.13,0.76,9.08
4.779391050338745,-7.3,0.07,1.21,7.39
4.789057016372681,-4.47,0.34,0.19,4.48
4.820384979248047,-2.17,0.54,-0.54,2.3
4.822515964508057,0.25,0.71,0.25,0.79
4.824667930603027,1.61,-1.14,0.72,2.1
4.839721202850342,0.24,-1.94,-0.11,1.95
4.841871023178101,-2.92,-0.28,-1.29,3.2
4.848677158355713,-5.68,1.95,-2.61,6.54
4.859001159667969,-8.56,6.53,-3.81,11.42
4.868424892425537,-9.19,7.81,-4.47,12.86
4.879096984863281,-7.4,5.93,-3.99,10.28
4.8885931968688965,-6.35,6.06,-2.01,9.0
4.922077178955078,-6.66,7.68,0.75,10.19
4.924251079559326,-7.41,9.02,4.19,12.4
4.926413059234619,-7.21,7.97,6.99,12.82
4.939172029495239,-6.05,4.71,8.3,11.29
4.941090106964111,-4.71,1.09,8.63,9.89
4.947813987731934,-4.18,-0.49,8.82,9.77
4.9584619998931885,-4.58,1.22,8.55,9.77
4.968084096908569,-4.27,4.01,6.21,8.53
4.978071212768555,-1.17,3.18,1.36,3.65
4.987981081008911,3.07,-0.15,-3.32,4.52
5.020456075668335,4.2,-1.5,-5.12,6.79
5.022614002227783,0.4,2.58,-3.91,4.7
5.02469801902771,-4.22,6.64,-1.01,7.93
5.027505874633789,-5.2,5.31,-0.23,7.43
5.0374531745910645,-3.47,2.32,-0.35,4.18
5.04780387878418,-1.61,0.37,-0.12,1.65
5.05777907371521,0.07,-1.76,-0.5,1.83
5.067482948303223,1.66,-3.58,-0.96,4.06
5.077670097351074,3.08,-4.37,-1.21,5.48
5.087510108947754,4.66,-4.62,-0.86,6.61
5.119922161102295,4.98,-4.47,1.4,6.83
5.12208890914917,3.82,-4.48,4.48,7.39
5.124202013015747,2.4,-4.76,7.62,9.29
5.126675128936768,0.37,-3.45,9.87,10.46
5.137340068817139,-0.39,-1.6,10.16,10.29
5.146790981292725,1.71,-1.17,6.84,7.14
5.157515048980713,5.79,-2.28,1.19,6.33
5.166985034942627,9.48,-3.58,-3.75,10.8
5.177119016647339,11.68,-5.32,-6.69,14.47
5.187229156494141,12.5,-8.09,-7.08,16.48
5.218301057815552,12.14,-11.9,-6.12,18.06
5.220360994338989,8.81,-12.73,-3.75,15.92
5.222445964813232,3.49,-10.27,-0.6,10.86
5.226166009902954,-1.0,-8.11,1.5,8.3
5.236310958862305,-2.68,-7.7,1.89,8.36
5.246293067932129,-2.0,-7.8,0.97,8.11
5.256414890289307,-1.07,-6.05,-0.58,6.17
5.2670300006866455,0.74,-3.59,-3.23,4.88
5.276509046554565,4.86,-3.65,-6.07,8.58
5.2866082191467285,6.4,-2.72,-7.62,10.31
5.31937313079834,4.65,-0.41,-6.7,8.16
5.3215179443359375,1.96,1.46,-2.95,3.83
5.323648929595947,0.65,0.0,0.45,0.79
5.3262128829956055,-0.37,-2.32,2.83,3.67
5.335851192474365,-1.56,-1.99,4.94,5.54
5.345757007598877,-2.13,-1.09,5.42,5.92
5.356126070022583,-1.43,-0.63,3.91,4.21
5.3662450313568115,-0.53,0.52,1.68,1.83
5.375854015350342,0.61,1.72,-0.6,1.92
5.385869979858398,1.54,2.57,-2.34,3.8
5.418888092041016,1.55,3.47,-3.1,4.9
5.421074867248535,0.84,4.21,-3.11,5.3
5.423250198364258,-0.64,5.29,-2.74,5.99
5.425540924072266,-3.1,7.54,-2.03,8.4
5.4357380867004395,-5.44,9.87,-1.38,11.35
5.4455389976501465,-6.08,9.84,-1.47,11.65
5.4552412033081055,-6.2,9.14,-1.3,11.12
5.465072154998779,-6.75,8.56,-0.23,10.9
5.475605010986328,-7.72,7.88,1.2,11.09
5.485218048095703,-8.96,7.62,2.38,12.0
5.51811408996582,-9.9,7.38,2.63,12.62
5.520133018493652,-10.25,6.4,1.79,12.21
5.5221710205078125,-10.04,4.6,0.51,11.05
5.525195121765137,-9.55,2.54,-0.34,9.88
5.534954071044922,-8.78,0.94,-0.32,8.83
5.545077085494995,-7.28,-0.51,0.67,7.32
5.5547850131988525,-7.21,0.2,2.7,7.7
5.564887046813965,-8.55,3.42,4.43,10.21
5.5748090744018555,-5.89,2.11,2.76,6.83
5.584809064865112,1.06,-2.69,-1.16,3.11
5.619318962097168,5.83,-3.46,-3.91,7.82
5.621457099914551,8.28,-2.29,-4.43,9.66
5.6234869956970215,7.94,-1.12,-3.23,8.64
5.6259729862213135,3.49,1.91,0.43,4.0
5.634422063827515,0.9,0.78,4.59,4.74
5.644362926483154,0.34,-3.13,5.35,6.2
5.654563903808594,0.07,-5.61,5.4,7.78
5.664326190948486,-0.85,-5.11,5.74,7.73
5.674432992935181,-2.06,-2.76,5.43,6.43
5.684256076812744,-1.95,-0.91,4.59,5.06
5.718996047973633,-0.42,-0.45,3.67,3.72
5.721132040023804,1.24,-1.07,3.02,3.43
5.7231340408325195,1.97,-1.47,2.98,3.86
5.725579023361206,2.06,-1.73,3.14,4.13
5.733500957489014,2.43,-2.69,2.49,4.39
5.74400520324707,3.44,-4.51,0.64,5.7
5.753623008728027,4.53,-6.5,-2.07,8.18
5.764075994491577,5.59,-7.96,-4.69,10.79
5.773909091949463,6.15,-8.33,-5.73,11.83
5.783941984176636,6.64,-9.15,-5.39,12.52
5.818718910217285,7.44,-11.64,-5.04,14.7
5.820855140686035,6.43,-12.01,-3.95,14.18
5.8229570388793945,3.22,-8.88,-1.27,9.53
5.825525999069214,2.38,-8.66,1.0,9.03
5.833280086517334,3.64,-10.95,2.23,11.75
5.843609094619751,4.02,-11.54,2.85,12.54
5.85304594039917,3.42,-10.52,3.08,11.48
5.862948894500732,3.09,-9.93,2.44,10.68
5.87390398979187,3.38,-9.34,0.3,9.93
5.883460998535156,3.66,-8.24,-2.36,9.32
5.916823863983154,2.56,-5.04,-2.75,6.28
5.918880939483643,1.13,-1.13,-1.87,2.45
5.920628070831299,-0.21,1.39,-1.21,1.85
5.923087120056152,-1.79,3.26,0.18,3.72
5.932764053344727,-2.62,3.38,2.22,4.81
5.942750930786133,-2.05,1.78,3.62,4.52
5.9530029296875,-0.76,0.36,3.74,3.83
5.962884902954102,0.31,-0.26,3.01,3.03
5.972478866577148,0.35,0.15,2.05,2.08
5.983342170715332,-0.39,1.4,1.07,1.8
6.018486976623535,-1.34,2.48,0.15,2.82
6.020662069320679,-2.34,3.12,-0.33,3.91
6.022701025009155,-3.38,3.52,-0.19,4.88
6.025269031524658,-4.24,3.58,0.13,5.55
6.031950950622559,-4.75,3.44,0.66,5.9
6.042548179626465,-5.35,3.93,1.3,6.76
6.052021026611328,-5.63,4.46,1.66,7.37
6.062150955200195,-5.18,4.72,1.5,7.16
6.072449207305908,-3.87,4.62,0.6,6.05
6.082482099533081,-2.14,4.8,-0.79,5.31
6.117871999740601,-0.69,5.75,-1.93,6.1
6.120004177093506,0.04,7.31,-2.32,7.66
6.122097969055176,-0.13,8.77,-2.33,9.07
6.1245880126953125,-0.41,8.97,-2.02,9.2
6.131708145141602,-0.86,8.81,-1.34,8.95
6.141877174377441,-1.58,8.54,-1.13,8.75
6.151489019393921,-1.95,7.58,-1.29,7.93
6.161663055419922,-1.86,5.88,-1.37,6.31
6.171549081802368,-2.54,5.7,-0.95,6.31
6.181910991668701,-3.22,5.13,-0.06,6.05
6.218078136444092,-3.79,3.82,0.32,5.39
6.220188140869141,-4.77,2.68,-0.18,5.47
6.222223997116089,-5.15,1.56,-1.09,5.49
6.224800109863281,-3.41,-0.46,-2.0,3.97
6.231141090393066,-0.58,-2.46,-2.29,3.41
6.241879940032959,1.02,-2.85,-1.32,3.3
6.250797986984253,-0.06,-0.34,0.08,0.35
6.261515140533447,-3.4,4.55,2.43,6.17
6.271182060241699,-4.23,4.47,5.47,8.23
6.281446933746338,-3.18,1.15,6.99,7.76
6.317355155944824,-2.44,-1.28,7.99,8.45
6.319456100463867,-1.84,-3.21,8.39,9.16
6.321230888366699,-1.39,-4.25,7.76,8.95
6.323758125305176,-1.29,-4.16,6.87,8.13
6.330358982086182,-1.2,-3.37,5.91,6.9
6.340883016586304,-0.54,-2.93,4.52,5.41
6.350224018096924,0.88,-3.42,3.07,4.67
6.360828876495361,1.89,-3.84,1.93,4.69
6.370852947235107,2.49,-4.05,1.07,4.87
6.3804121017456055,3.26,-4.86,0.46,5.87
6.418103218078613,4.24,-6.22,-0.2,7.53
6.420473098754883,5.07,-7.17,-1.04,8.84
6.422237873077393,5.97,-8.61,-1.61,10.6
6.4378252029418945,5.62,-9.27,-1.68,10.96
6.439754009246826,3.88,-8.51,-1.22,9.43
6.442270994186401,2.6,-7.87,0.1,8.28
6.449815034866333,2.89,-8.57,1.58,9.18
6.4598610401153564,3.86,-9.85,2.36,10.83
6.47009801864624,4.33,-10.33,2.41,11.45
6.4801390171051025,4.25,-10.23,2.0,11.25
6.515625,4.13,-9.69,1.32,10.61
6.517857074737549,4.04,-8.79,1.05,9.73
6.519757032394409,4.49,-7.78,0.73,9.01
6.5222649574279785,4.46,-5.82,-0.28,7.33
6.529270172119141,2.98,-1.97,-0.92,3.68
6.539412975311279,1.33,2.08,-0.82,2.6
6.549775123596191,0.54,4.84,-0.86,4.94
6.559838056564331,0.92,4.93,-0.97,5.1
6.569552898406982,-0.01,4.5,-0.47,4.52
6.579990863800049,-1.37,3.86,1.16,4.25
6.617254018783569,-1.71,2.22,1.96,3.41
6.619487047195435,-1.55,1.15,1.86,2.68
6.6212921142578125,-1.27,1.85,1.79,2.87
6.640324115753174,-0.5,3.4,1.54,3.76
6.642203092575073,0.38,5.06,0.97,5.16
6.64483118057251,0.8,6.43,1.41,6.63
6.649041175842285,0.69,7.35,2.75,7.87
6.658789157867432,0.04,7.75,3.56,8.52
6.669291973114014,-1.21,8.01,3.06,8.65
6.6791229248046875,-2.76,8.24,1.15,8.76
6.715923070907593,-4.11,9.22,-1.14,10.15
6.718147039413452,-3.87,9.6,-3.12,10.81
6.719954013824463,-2.66,9.92,-4.32,11.14
6.7224249839782715,-1.54,10.89,-4.01,11.7
6.728374004364014,-1.12,11.98,-2.47,12.28
6.738325119018555,-1.46,12.12,-0.05,12.2
6.748072147369385,-2.56,10.89,2.44,11.44
6.75921106338501,-4.24,8.76,4.16,10.58
6.768342971801758,-5.91,6.27,4.89,9.9
6.779044151306152,-6.85,3.47,4.87,9.09
6.816518068313599,-7.18,0.94,4.91,8.74
6.818711996078491,-6.94,-0.64,5.63,8.95
6.820499897003174,-6.04,-1.05,6.35,8.82
6.822873115539551,-3.99,-1.42,5.89,7.25
6.82782506942749,-0.81,-2.4,3.55,4.36
6.837798118591309,2.11,-2.72,0.05,3.44
6.847892999649048,2.04,0.78,-2.99,3.7
6.858099937438965,1.71,3.38,-3.88,5.42
6.867706060409546,2.56,1.77,-4.02,5.08
6.8780388832092285,1.85,0.84,-3.25,3.83
6.916598081588745,1.2,-0.47,-1.55,2.01
6.918970108032227,1.35,-2.74,-0.52,3.09
6.920773983001709,1.59,-4.59,-0.37,4.87
6.923184871673584,1.22,-5.38,-1.04,5.61
6.927492141723633,0.29,-5.05,-2.23,5.52
6.937129020690918,-0.33,-4.12,-3.04,5.13
6.947458028793335,0.11,-3.4,-3.05,4.56
6.957691192626953,1.05,-3.42,-2.61,4.42
6.967470169067383,1.82,-4.08,-1.78,4.8
6.977344989776611,2.34,-5.73,-0.89,6.25
7.016407012939453,2.32,-7.14,-0.31,7.51
7.018606185913086,2.38,-8.18,-0.43,8.53
7.020388126373291,2.81,-8.85,-1.12,9.35
7.022892951965332,3.31,-8.8,-2.36,9.69
7.026755094528198,3.36,-8.07,-3.4,9.37
7.036820888519287,2.68,-6.91,-3.87,8.36
7.046842098236084,1.71,-6.5,-3.14,7.41
7.057368993759155,0.75,-7.11,-1.31,7.26
7.066984176635742,-0.19,-8.18,1.31,8.28
7.0771729946136475,-1.1,-8.84,4.39,9.93
7.115898132324219,-1.98,-8.85,6.5,11.15
7.119430065155029,-2.34,-8.58,7.31,11.51
7.1212029457092285,-1.88,-8.19,7.03,10.95
7.123565196990967,-1.45,-7.01,6.04,9.36
7.126242160797119,-0.17,-5.74,3.74,6.85
7.136102199554443,1.8,-4.92,0.34,5.24
7.145954132080078,2.49,-2.54,-2.15,4.15
7.156583070755005,2.05,1.48,-3.25,4.11
7.166586875915527,1.85,4.72,-3.62,6.22
7.176347017288208,2.6,5.28,-3.18,6.68
7.216821193695068,2.76,4.69,-1.81,5.73
7.219027042388916,1.84,4.31,0.15,4.68
7.220794200897217,1.57,2.67,1.38,3.39
7.223128080368042,1.41,1.0,1.9,2.56
7.225890159606934,0.57,0.4,2.55,2.64
7.235651016235352,-0.6,0.57,2.82,2.93
7.246284008026123,-1.49,0.76,2.37,2.9
7.256134986877441,-1.68,0.96,1.39,2.38
7.266576051712036,-1.77,1.33,0.28,2.23
7.275827884674072,-2.43,1.88,-0.34,3.09
7.315563201904297,-3.6,2.33,-0.04,4.28
7.317856073379517,-4.59,2.47,0.85,5.28
7.319730997085571,-5.13,2.66,2.17,6.17
7.322159051895142,-4.95,2.98,3.15,6.58
7.325093030929565,-4.13,3.28,2.65,5.9
7.334982872009277,-3.03,3.97,0.96,5.08
7.345139980316162,-2.34,5.46,-0.97,6.01
7.355647087097168,-1.71,6.67,-2.12,7.2
7.365320205688477,-1.52,7.0,-2.03,7.44
7.375773906707764,-2.28,6.17,-0.62,6.6
7.416095018386841,-3.17,4.2,1.3,5.42
7.418068885803223,-3.72,2.25,2.49,5.01
7.420037031173706,-4.15,0.89,2.3,4.82
7.422607898712158,-4.61,0.38,1.35,4.81
7.4249889850616455,-5.4,1.12,0.12,5.51
7.434482097625732,-6.06,1.97,-0.75,6.41
7.444784164428711,-5.58,1.64,-1.47,5.99
7.454847097396851,-2.76,-0.58,-1.71,3.29
7.465117931365967,0.39,-2.98,-1.71,3.45
7.474801063537598,1.88,-3.02,-1.65,3.92
7.51544713973999,1.43,-0.21,-1.19,1.87
7.5175909996032715,0.5,2.15,-0.47,2.25
7.519573211669922,0.62,1.55,0.16,1.67
7.52208399772644,0.78,0.22,0.29,0.86
7.524406909942627,1.31,-1.44,0.12,1.95
7.534228086471558,1.85,-3.04,-0.02,3.55
7.544316053390503,1.92,-3.8,0.1,4.25
7.554297924041748,1.81,-4.04,0.61,4.46
7.564359188079834,1.83,-4.07,1.28,4.64
7.574321031570435,2.15,-4.14,2.04,5.09
